session_id,worker_id,order_id,model,prompt,sequence_id,question_id,question_type,question_category,question_text,choice_a,choice_b,choice_c,choice_d,answer,answer_text,lm_used,user_queries,user_query_types,lm_responses,user_answer,user_correct,elapsed_time,num_queries,num_events
9c2fb7d086bf462f8e2bd78789a811fe,57e0a3221f057e7324a484be0e75a67e,10,InstructDavinci,92,92,19,lm,Nutrition,The supplementation of diet with which fat soluble vitamins has been shown to reduce cardiovascular disease?,Vitamin A and D,Vitamin A and K,Vitamin D and E,None of the above,d,None of the above,1,"['describe which vitamins are fat soluble', 'describe which vitamins reduce cardiovascular disease', 'How does vitamin K reduce cardiovascular disease?', 'How does vitamin D reduce cardiovascular disease?', 'How does vitamin A reduce cardiovascular disease?', 'How does vitamin K reduce cardiovascular disease?', 'How does vitamin D reduce cardiovascular disease?', 'How does vitamin E reduce cardiovascular disease?', 'How does vitamin D and vitamin E reduce cardiovascular disease?']","['command', 'command', 'question', 'question', 'question', 'question', 'question', 'question', 'question']","['The fat soluble vitamins are A, D, E, and K.', 'There is no definitive answer to this question as different vitamins may reduce the risk of cardiovascular disease in different ways. However, some vitamins that may play a role in reducing the risk of cardiovascular disease include vitamins A, C, and E, as well as the B-complex vitamins.', 'There is some evidence that vitamin K may reduce the risk of cardiovascular disease by reducing the formation of blood clots.', 'There is evidence that vitamin D reduces the risk of cardiovascular disease by decreasing the risk of hypertension, improving lipid profiles, and reducing inflammation.', 'There is some evidence that vitamin A may reduce the risk of cardiovascular disease. Vitamin A is thought to help reduce inflammation, which is a risk factor for heart disease. Additionally, vitamin A may help improve the function of the endothelium, the layer of cells that lines the inside of blood vessels.', 'There is some evidence that vitamin K can reduce the risk of cardiovascular disease. Vitamin K is known to help regulate blood clotting, and some research suggests that it may also help improve blood vessel function and reduce inflammation.', 'There is evidence that vitamin D deficiency is associated with an increased risk of cardiovascular disease. One possible explanation is that vitamin D has a beneficial effect on blood pressure and serum lipid levels, which are known risk factors for cardiovascular disease.', 'Vitamin E has been shown to reduce the risk of cardiovascular disease by helping to keep the blood vessels healthy. It does this by preventing the formation of blood clots and helping to keep the blood vessels elastic.', 'There is some evidence that vitamin D and vitamin E may reduce the risk of cardiovascular disease. Vitamin D is thought to help regulate blood pressure and reduce inflammation, while vitamin E may help protect the heart from damage.']",d,1,4.6,9,222
9c9872a11e97456ba34d33d3ffaf8ef5,ad25558c63a18dc29dda123b5fb71c26,0,Jumbo,0,0,23,lm,Nutrition,"On a global scale, trends are suggesting that with rising incomes and urbanization we are seeing a rise in which food commodities?",Roots and Tubers,Fruits and vegetables,Beans and lentils,Meat and Dairy products,d,Meat and Dairy products,1,"['Which food commodities are rising with incomes and urbanization, roots and tubers, fruits and vegetables, beans and lentilts, meat and dairy products?', 'Which commodity is rising, roots and tubers, fruits and vegetables, beans and lentils or meat and dairy products?', 'Are meat and dairy products rising in price?']","['question', 'question', 'question']","['Which are declining, and which are stable?\nWhich are seasonal, and which are year-round?\nWhich are exported, and which consumed locally?\nWhich are staple foods, and which are delicacies?\nWhich are consumed fresh, and which are preserved by drying, freezing, and canning?\nWhich are imported, and which are produced domestically?\nWhich are produced by small farmers, and which are produced by large farms?\nWhich are produced by women, and which are produced by men?\nWhich are produced by households, and which are produced by enterprises?', 'Which commodity is falling, roots and tubers, fruits and vegetables, beans and lentils or meat and dairy products?\nWhich commodity is rising, roots and tubers, fruits and vegetables, meat and dairy products or beans and lentils?\nWhich commodity is falling, roots and tubers, fruits and vegetables, meat and dairy products or beans and lentils?\nWhich commodity is rising, roots and tubers, fruits and vegetables, beans and lentils or meat and dairy products?\nWhich commodity is falling, roots and tubers, fruits and vegetables, beans and lentils or meat and dairy products?\nWhich commodity is rising, roots and tubers, fruits and vegetables, meat and dairy products or beans and lentils?\nWhich commodity is falling', ""Yes, according to the U.S. Department of Agriculture.\n\nThe USDA's Economic Research Service reported that the price of meat and dairy products increased 1.6 percent from June 2014 to June 2015.\n\nThe cost of beef rose 2.5 percent, pork 2.1 percent, and chicken 1.9 percent.\n\nDairy prices rose 1.9 percent, with the cost of cheese up 3.1 percent and butter up 2.2 percent.\n\nThe USDA's report also revealed that food price inflation was""]",d,1,2.76,3,322
9c9872a11e97456ba34d33d3ffaf8ef5,ad25558c63a18dc29dda123b5fb71c26,1,Jumbo,0,0,24,lm,College chemistry,Cobalt-60 is used in the radiation therapy of cancer and can be produced by bombardment of cobalt-59 with which of the following?,Neutrons,Alpha particles,Beta particles,X-rays,a,Neutrons,1,"['Cobalt 60 is produced by cobalt-59 and what?', 'Cobalt 59 bombarded with what produces cobalt 60? Neutrons, alpha particles, beta particles or x-rays']","['question', 'question']","['Cobalt-59 is a radioactive isotope of cobalt. It is produced by bombarding a cobalt-60 target in a nuclear reactor.\nCobalt 60 is a radioactive isotope of cobalt. It is produced by bombarding a cobalt-60 target in a nuclear reactor. Cobalt 60 is used to treat cancer. It kills cancer cells by damaging their DNA.\nCobalt 60 is a radioactive isotope of cobalt. It is produced by bombarding a cobalt-60 target in a nuclear reactor. Cobalt 60 is used to treat cancer. It kills cancer cells by damaging their DNA. Cobalt 60 is also used', '?\nCobalt 60 is produced when cobalt 59 is bombarded with neutrons.\nCobalt 59 is bombarded with neutrons.\nCobalt 59 is bombarded with alpha particles.\nCobalt 59 is bombarded with beta particles.\nCobalt 59 is bombarded with x-rays.']",a,1,1.67,2,199
9c9872a11e97456ba34d33d3ffaf8ef5,ad25558c63a18dc29dda123b5fb71c26,2,Jumbo,0,0,2,lm,Miscellany,Which of the following statements best illustrates active listening on the part of a second-grade teacher who is helping a student solve a personal problem?,"I have gathered the facts, and I know what really happened.","I understand you, and I know what is best for you.",I believe you understood the class rules.,I respect you as a person with your own ideas and feelings.,d,I respect you as a person with your own ideas and feelings.,1,['What is a statement relevant to active listening?'],['question'],"['A statement that the listener is able to understand.\nA statement that the listener agrees with.\nA statement the listener finds interesting.\nA statement that the listener disagrees with.\nWhat is active listening? Active listening is a communication technique in which the speaker and the listener are actively involved in a conversation. Active listening involves paying attention, understanding, and remembering.\nWhat is active listening? Active listening is paying close attention to what someone is saying. It involves giving the speaker your undivided attention.\nWhat is active listening? Active listening is listening carefully to what someone is saying.\nWhat is active listening? Active listening is listening carefully to what someone is saying']",a,0,2.38,2,102
9c9872a11e97456ba34d33d3ffaf8ef5,ad25558c63a18dc29dda123b5fb71c26,3,Jumbo,0,0,29,lm,College chemistry,The fact that the infrared absorption frequency of deuterium chloride (DCl) is shifted from that of hydrogen chloride (HCl) is due to the differences in their,electron distribution,dipole moment,force constant,reduced mass,d,reduced mass,1,"['absorption frequency of deuterium chloride is shifted from that of hydrogen chloride because of what? electron distribution, dipole moment, force constant or reduced mass?']",['question'],['Hydrogen chloride has stronger dipole moment than deuterium chloride.\n1. Which of the following statements is true regarding hydrogen chloride and deuterium chloride?\nA. They are the same molecule.\nB. They have the same molecular formula.\nC. They have the same number of atoms.\nD. They have the same mass.\n2. Which of the following statements is true regarding hydrogen chloride and deuterium chloride?\nA. They have the same number of atoms.\nB. They have the same mass.\nC. They have the same molecular formula.\nD. They have the same dipole moment.\n3. Which of the following statements is true regarding'],b,0,1.22,2,179
9c9872a11e97456ba34d33d3ffaf8ef5,ad25558c63a18dc29dda123b5fb71c26,4,Jumbo,0,0,6,lm,Global facts,"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,b,30%,1,"['absorption frequency of deuterium chloride is shifted from that of hydrogen chloride because of what? electron distribution, dipole moment, force constant or reduced mass?', ""What percentage of the world's land area was forested in 2015?"", ""What percentage of the world's land area was forested in 2015? 15%, 30%, 45% or 60%""]","['question', 'close;question', 'question']","['1. Which of the following statements about the electromagnetic spectrum is false?\n2. Which of the following statements about the electromagnetic spectrum is true?\n3. Which of the following statements about the electromagnetic spectrum is false?\n4. Which of the following statements about the electromagnetic spectrum is false?\n5. Which of the following statements about the electromagnetic spectrum is true?\n6. Which of the following statements about the electromagnetic spectrum is false?\n7. Which of the following statements about the electromagnetic spectrum is false?\n8. Which of the following statements about the electromagnetic spectrum is false?\n9. Which of the following statements about the electromagnetic spectrum is true?', ""1.\n\n30%\n\n2.\n\n40%\n\n3.\n\n50%\n\n4.\n\n60%\n\n5.\n\n70%\n\nQuestion 2 of 5\n\nWhat percentage of the world's land area was forested in 2015?\n\n1.\n\n30%\n\n2.\n\n40%\n\n3.\n\n50"", '?\n\nThe answer is none of the above.\n\nThe correct answer is 48%.\n\nThe correct answer is 48%.\n\nThis statistic comes from the UN\'s Food and Agriculture Organization (FAO), which last week released a comprehensive report titled ""Global Forest Resources Assessment 2015.""\n\nThe FAO\'s definition of a forest includes ""natural forests and plantations,"" as well as ""trees outside forests.""\n\nThe FAO\'s definition of a forest includes ""natural forests and plantations,"" as well as ""trees outside forests.""\n\nThe']",c,0,1.29,2,97
9c9872a11e97456ba34d33d3ffaf8ef5,ad25558c63a18dc29dda123b5fb71c26,5,Jumbo,0,0,30,attn,attention,"Attention Check Question! Please select the answer that says ""Pick Me! :)"".",Blue,Carrot,Pick Me! :),Gold,c,Pick Me! :),0,[],[],[],c,1,0.05,0,2
9c9872a11e97456ba34d33d3ffaf8ef5,ad25558c63a18dc29dda123b5fb71c26,6,Jumbo,0,0,15,ctrl,US foreign policy,"International trade will almost always benefit both countries, so why do countries try to protect their own firms from exposure to the world market?",Irrationality on the part of the leadership,"Costs of free trade are concentrated, but benefits are dispersed",Regime type,International conflict prevents trade,b,"Costs of free trade are concentrated, but benefits are dispersed",0,[],[],[],b,1,0.39,0,4
9c9872a11e97456ba34d33d3ffaf8ef5,ad25558c63a18dc29dda123b5fb71c26,7,Jumbo,0,0,18,ctrl,Nutrition,What is the primary lipoprotein secreted from the liver that is at least partially composed of dietary derived lipids?,Chylomicrons,HDL,VLDL,LDL,c,VLDL,0,[],[],[],c,1,0.01,0,2
9c9872a11e97456ba34d33d3ffaf8ef5,ad25558c63a18dc29dda123b5fb71c26,8,Jumbo,0,0,12,ctrl,US foreign policy,"Peace, commerce, and honest friendship with all nations, entangling alliances with none'. Identify the speaker.",James Madison,Abraham Lincoln,Woodrow Wilson,Thomas Jefferson,d,Thomas Jefferson,0,[],[],[],c,0,0.02,0,2
9c9872a11e97456ba34d33d3ffaf8ef5,ad25558c63a18dc29dda123b5fb71c26,9,Jumbo,0,0,11,ctrl,Global facts,Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,a,minimum wage legislation,0,[],[],[],b,0,0.01,0,2
9c9872a11e97456ba34d33d3ffaf8ef5,ad25558c63a18dc29dda123b5fb71c26,10,Jumbo,0,0,4,ctrl,Miscellany,In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,d,North Pole,0,[],[],[],a,0,0.02,0,3
9d2403b97bcb45169d32f8c85284023f,0989f0d3ec5306228958b10b29339302,0,InstructBabbage,83,83,14,lm,US foreign policy,"Within the United Nations, real power is located in",the Security Council.,the Chamber of Deputies.,the Council of Ministers.,the Secretariat.,a,the Security Council.,1,"['Is the real power of the United Nations located in the, 1) security council, 2) the chamber of deputies, 3) the council of ministers, or 4) the secretariat?']",['question'],['The real power of the United Nations is located in the Security Council.'],a,1,1.06,1,186
9d2403b97bcb45169d32f8c85284023f,0989f0d3ec5306228958b10b29339302,1,InstructBabbage,83,83,17,lm,US foreign policy,What did the Moscow Treaty on Strategic Offensive Reductions do?,Required the United States and Russia to demobilize their armies,Required the United States and Russia to dismantle a significant number of their nuclear weapons,Prohibited the acquisition of new military bases,Prohibited short-range nuclear weapons,b,Required the United States and Russia to dismantle a significant number of their nuclear weapons,1,"['Did the Moscow Treat on Strategic Offensive Reductions prohibit short-range nuclear weapons or require the U.S. and Russia to dismantle a significant number of their nuclear weapons?', 'What did the Moscow Treaty on Strategic Offensive Reductions do?']","['question', 'exact;question']","['The Moscow Treat prohibited short-range nuclear weapons.', 'The Moscow Treaty on Strategic Offensive Reductions was a treaty between the Soviet Union and the United States signed on October 15, 1949. The treaty aimed to reduce the number of strategic nuclear weapons in the world by 50%.']",b,1,2.33,2,265
